Left_B,Front_B,Right_B,Cosine_Angle,Collision,Head_x,Head_y,Food_x,Food_y,Sugg_Direction
0,0,0,0,1,40,300,40,300,4
0,0,0,156.8,0,40,320,100,180,4
0,0,0,159.44,0,40,340,100,180,4
0,0,0,161.57,0,40,360,100,180,4
0,0,0,77.47,1,60,360,100,180,1
1,0,0,83.66,1,80,360,100,180,1
1,0,0,90,1,100,360,100,180,1
1,0,0,96.34,0,120,360,100,180,1
1,0,0,102.53,0,140,360,100,180,1
0,0,0,108.43,0,160,360,100,180,1
0,0,0,113.96,0,180,360,100,180,1
0,0,0,26.57,1,180,340,100,180,3
0,0,0,29.74,1,180,320,100,180,3
0,0,0,66.8,1,160,320,100,180,2
0,0,0,74.05,1,140,320,100,180,2
0,0,0,18.43,1,140,300,100,180,3
0,0,0,21.8,1,140,280,100,180,3
0,0,0,78.69,1,120,280,100,180,2
0,0,0,90,1,100,280,100,180,2
0,0,0,0,1,100,260,100,180,3
0,0,0,0,1,100,240,100,180,3
0,0,0,0,1,100,220,100,180,3
0,0,0,0,1,100,200,100,180,3
0,0,0,0,1,100,180,100,180,3
0,0,0,32.47,1,120,180,340,320,1
0,0,0,34.99,1,140,180,340,320,1
0,0,0,37.87,1,160,180,340,320,1
0,0,0,56.31,1,160,200,340,320,4
0,0,0,60.95,1,160,220,340,320,4
0,0,0,32.01,1,180,220,340,320,1
0,0,0,35.54,1,200,220,340,320,1
0,0,0,60.26,1,200,240,340,320,4
0,0,0,66.8,1,200,260,340,320,4
0,0,0,26.57,1,220,260,340,320,1
0,0,0,71.57,1,220,280,340,320,4
0,0,0,80.54,1,220,300,340,320,4
0,0,0,90,1,220,320,340,320,4
0,0,0,0,1,240,320,340,320,1
0,0,0,0,1,260,320,340,320,1
0,0,0,0,1,280,320,340,320,1
0,0,0,0,1,300,320,340,320,1
0,0,0,0,1,320,320,340,320,1
0,0,0,0,1,340,320,340,320,1
0,0,0,71.57,1,340,300,160,240,3
0,0,0,77.47,1,340,280,160,240,3
0,0,0,83.66,1,340,260,160,240,3
0,0,0,90,1,340,240,160,240,3
0,0,0,96.34,0,340,220,160,240,3
0,0,0,102.53,0,340,200,160,240,3
0,0,0,108.43,0,340,180,160,240,3
0,0,0,20.56,1,320,180,160,240,2
0,0,0,23.2,1,300,180,160,240,2
0,0,0,119.74,0,300,160,160,240,3
0,0,0,125.54,0,300,140,160,240,3
0,0,0,39.81,1,280,140,160,240,2
0,0,0,45,1,260,140,160,240,2
0,0,0,140.19,0,260,120,160,240,3
0,0,0,144.46,0,260,100,160,240,3
0,0,0,60.26,1,240,100,160,240,2
0,0,0,66.8,1,220,100,160,240,2
0,0,0,74.05,1,200,100,160,240,2
0,0,0,81.87,1,180,100,160,240,2
0,0,0,9.46,1,180,120,160,240,4
0,0,0,11.31,1,180,140,160,240,4
0,0,0,14.04,1,180,160,160,240,4
0,0,0,90,1,160,160,160,240,2
0,0,0,0,1,160,180,160,240,4
0,0,0,0,1,160,200,160,240,4
0,0,0,0,1,160,220,160,240,4
0,0,0,0,1,160,240,160,240,4
0,0,0,61.39,1,160,260,380,380,4
0,0,0,153.43,0,140,260,380,380,2
0,0,0,155.22,0,120,260,380,380,2
0,0,0,68.96,1,120,280,380,380,4
0,0,0,72.9,1,120,300,380,380,4
0,0,0,77.01,1,120,320,380,380,4
0,0,0,14.04,1,140,320,380,380,1
0,0,0,15.26,1,160,320,380,380,1
0,0,0,79.7,1,160,340,380,380,4
0,0,0,84.81,1,160,360,380,380,4
0,0,0,5.71,1,180,360,380,380,1
0,0,0,6.34,1,200,360,380,380,1
0,1,0,90,1,200,380,380,380,4
0,0,1,0,1,220,380,380,380,1
0,0,1,0,1,240,380,380,380,1
0,0,1,0,1,260,380,380,380,1
0,0,1,0,1,280,380,380,380,1
0,0,1,0,1,300,380,380,380,1
0,0,1,0,1,320,380,380,380,1
0,0,1,0,1,340,380,380,380,1
0,0,1,0,1,360,380,380,380,1
0,1,1,0,1,380,380,380,380,1
0,0,1,57.09,1,380,360,40,140,3
0,0,1,59.53,1,380,340,40,140,3
0,0,0,32.01,1,360,340,40,140,2
0,0,0,33.69,1,340,340,40,140,2
0,0,0,59.04,1,340,320,40,140,3
0,0,0,61.93,1,340,300,40,140,3
0,0,0,29.74,1,320,300,40,140,2
0,0,0,31.61,1,300,300,40,140,2
0,0,0,61.7,1,300,280,40,140,3
0,0,0,65.22,1,300,260,40,140,3
0,0,0,26.57,1,280,260,40,140,2
0,0,0,28.61,1,260,260,40,140,2
0,0,0,30.96,1,240,260,40,140,2
0,0,0,33.69,1,220,260,40,140,2
0,0,0,60.95,1,220,240,40,140,3
0,0,0,66.04,1,220,220,40,140,3
0,0,0,26.57,1,200,220,40,140,2
0,0,0,29.74,1,180,220,40,140,2
0,0,0,66.8,1,180,200,40,140,3
0,0,0,74.05,1,180,180,40,140,3
0,0,0,18.43,1,160,180,40,140,2
0,0,0,21.8,1,140,180,40,140,2
0,0,0,26.57,1,120,180,40,140,2
0,0,0,75.96,1,120,160,40,140,3
0,0,0,18.43,1,100,160,40,140,2
0,0,0,26.57,1,80,160,40,140,2
0,0,0,45,1,60,160,40,140,2
0,0,0,90,1,40,160,40,140,2
0,0,0,0,1,40,140,40,140,3
0,0,0,130.6,0,40,120,320,360,3
0,0,0,132.88,0,40,100,320,360,3
0,0,0,45,1,60,100,320,360,1
0,0,0,47.29,1,80,100,320,360,1
0,0,0,49.76,1,100,100,320,360,1
0,0,0,52.43,1,120,100,320,360,1
0,0,0,55.3,1,140,100,320,360,1
0,0,0,58.39,1,160,100,320,360,1
0,0,0,61.7,1,180,100,320,360,1
0,0,0,65.22,1,200,100,320,360,1
0,0,0,26.57,1,200,120,320,360,4
0,0,0,28.61,1,200,140,320,360,4
0,0,0,65.56,1,220,140,320,360,1
0,0,0,26.57,1,220,160,320,360,4
0,0,0,29.05,1,220,180,320,360,4
0,0,0,32.01,1,220,200,320,360,4
0,0,0,35.54,1,220,220,320,360,4
0,0,0,60.26,1,240,220,320,360,1
0,0,0,33.69,1,240,240,320,360,4
0,0,0,38.66,1,240,260,320,360,4
0,0,0,59.04,1,260,260,320,360,1
0,0,0,68.2,1,280,260,320,360,1
0,0,0,78.69,1,300,260,320,360,1
0,0,0,90,1,320,260,320,360,1
0,0,0,0,1,320,280,320,360,4
0,0,0,0,1,320,300,320,360,4
0,0,0,0,1,320,320,320,360,4
0,0,0,0,1,320,340,320,360,4
0,0,0,0,1,320,360,320,360,4
0,0,0,102.09,0,300,360,360,80,2
0,0,0,105.95,0,280,360,360,80,2
0,0,0,109.65,0,260,360,360,80,2
0,0,0,113.2,0,240,360,360,80,2
0,0,0,116.57,0,220,360,360,80,2
0,0,0,119.74,0,200,360,360,80,2
0,0,0,31.61,1,200,340,360,80,3
0,0,0,33.69,1,200,320,360,80,3
0,0,0,36.03,1,200,300,360,80,3
0,0,0,38.66,1,200,280,360,80,3
0,0,0,41.63,1,200,260,360,80,3
0,0,0,45,1,200,240,360,80,3
0,0,1,48.81,1,200,220,360,80,3
0,0,0,53.13,1,200,200,360,80,3
0,0,0,57.99,1,200,180,360,80,3
0,0,0,35.54,1,220,180,360,80,1
0,0,0,39.81,1,240,180,360,80,1
0,0,0,56.31,1,240,160,360,80,3
0,0,0,63.43,1,240,140,360,80,3
0,0,0,30.96,1,260,140,360,80,1
0,0,0,36.87,1,280,140,360,80,1
0,0,0,45,1,300,140,360,80,1
0,0,0,56.31,1,320,140,360,80,1
0,0,0,71.57,1,340,140,360,80,1
0,0,0,90,1,360,140,360,80,1
0,0,0,0,1,360,120,360,80,3
0,0,0,0,1,360,100,360,80,3
0,0,0,0,1,360,80,360,80,3
0,0,0,80.54,1,340,80,300,320,2
0,0,0,85.24,1,320,80,300,320,2
0,0,0,90,1,300,80,300,320,2
0,0,0,94.76,0,280,80,300,320,2
0,0,0,99.46,0,260,80,300,320,2
0,0,0,104.04,0,240,80,300,320,2
0,0,0,108.43,0,220,80,300,320,2
0,0,0,112.62,0,200,80,300,320,2
0,0,0,116.57,0,180,80,300,320,2
0,0,0,28.61,1,180,100,300,320,4
0,0,0,30.96,1,180,120,300,320,4
0,0,0,33.69,1,180,140,300,320,4
0,0,0,36.87,1,180,160,300,320,4
1,0,0,40.6,1,180,180,300,320,4
0,0,0,45,1,180,200,300,320,4
0,0,0,50.19,1,200,200,300,320,1
0,0,0,56.31,1,220,200,300,320,1
0,0,0,38.66,1,220,220,300,320,4
0,0,0,59.04,1,240,220,300,320,1
0,0,0,36.87,1,240,240,300,320,4
0,0,0,45,1,240,260,300,320,4
0,0,0,56.31,1,240,280,300,320,4
0,0,0,45,1,260,280,300,320,1
0,0,0,63.43,1,280,280,300,320,1
0,0,0,90,1,300,280,300,320,1
0,0,0,0,1,300,300,300,320,4
0,0,0,0,1,300,320,300,320,4
0,0,0,130.6,0,300,340,160,220,4
0,0,0,45,1,280,340,160,220,2
0,0,0,50.19,1,260,340,160,220,2
0,0,0,56.31,1,240,340,160,220,2
0,0,0,63.43,1,220,340,160,220,2
0,0,0,71.57,1,200,340,160,220,2
0,0,0,21.8,1,200,320,160,220,3
0,0,0,26.57,1,200,300,160,220,3
0,0,0,75.96,1,180,300,160,220,2
0,0,0,90,1,160,300,160,220,2
0,0,0,0,1,160,280,160,220,3
0,0,0,0,1,160,260,160,220,3
0,0,0,0,1,160,240,160,220,3
0,0,0,0,1,160,220,160,220,3
0,0,1,0,1,160,200,160,200,3
0,0,1,0,1,160,180,160,80,3
0,0,0,0,1,160,160,160,80,3
0,0,0,0,1,160,140,160,80,3
0,0,0,0,1,160,120,160,80,3
0,0,0,0,1,160,100,160,80,3
0,0,0,0,1,160,80,160,80,3
0,0,0,63.43,1,180,80,260,240,1
0,0,0,69.44,1,200,80,260,240,1
0,0,0,75.96,1,220,80,260,240,1
0,0,0,82.87,1,240,80,260,240,1
0,0,0,8.13,1,240,100,260,240,4
0,0,0,9.46,1,240,120,260,240,4
0,0,0,11.31,1,240,140,260,240,4
0,0,0,14.04,1,240,160,260,240,4
0,0,0,90,1,260,160,260,240,1
0,0,0,0,1,260,180,260,240,4
0,0,0,0,1,260,200,260,240,4
0,0,0,0,1,260,220,260,240,4
0,0,0,0,1,260,240,260,240,4
0,0,0,60.26,1,280,240,360,380,1
0,0,0,66.8,1,300,240,360,380,1
0,0,0,159.44,0,300,220,360,380,3
0,0,0,161.57,0,300,200,360,380,3
0,0,0,163.3,0,300,180,360,380,3
0,0,0,78.69,1,320,180,360,380,1
0,0,0,84.29,1,340,180,360,380,1
0,0,0,90,1,360,180,360,380,1
0,0,0,0,1,360,200,360,380,4
0,0,0,0,1,360,220,360,380,4
0,0,0,0,1,360,240,360,380,4
0,0,0,0,1,360,260,360,380,4
0,0,0,0,1,360,280,360,380,4
0,0,0,0,1,360,300,360,380,4
0,0,0,0,1,360,320,360,380,4
0,0,0,0,1,360,340,360,380,4
0,0,0,0,1,360,360,360,380,4
0,0,0,135,0,340,360,360,380,2
0,0,0,153.43,0,320,360,360,380,2
0,0,0,161.57,0,300,360,360,380,2
0,0,0,165.96,0,280,360,360,380,2
0,1,0,18.43,-1,300,360,360,380,1
0,0,0,55.49,1,140,60,360,380,1
0,0,0,57.99,1,160,60,360,380,1
0,0,0,60.64,1,180,60,360,380,1
0,0,0,63.43,1,200,60,360,380,1
0,0,0,66.37,1,220,60,360,380,1
0,0,0,25.02,1,220,80,360,380,4
0,0,0,26.57,1,220,100,360,380,4
0,0,0,66.8,1,240,100,360,380,1
0,0,0,24.78,1,240,120,360,380,4
0,0,0,26.57,1,240,140,360,380,4
0,0,0,28.61,1,240,160,360,380,4
0,0,0,65.56,1,260,160,360,380,1
0,0,0,26.57,1,260,180,360,380,4
0,0,0,29.05,1,260,200,360,380,4
0,0,0,66.04,1,280,200,360,380,1
0,0,0,26.57,1,280,220,360,380,4
0,0,0,29.74,1,280,240,360,380,4
0,0,0,66.8,1,300,240,360,380,1
0,0,0,74.05,1,320,240,360,380,1
0,0,0,81.87,1,340,240,360,380,1
0,0,0,9.46,1,340,260,360,380,4
0,0,0,11.31,1,340,280,360,380,4
0,0,0,14.04,1,340,300,360,380,4
0,0,0,90,1,360,300,360,380,1
0,1,0,104.04,0,380,300,360,380,1
1,0,0,18.43,1,380,320,360,380,4
1,0,0,26.57,1,380,340,360,380,4
1,0,0,45,1,380,360,360,380,4
1,1,0,90,1,380,380,360,380,4
1,0,0,0,1,360,380,360,380,2
1,0,0,23.96,1,340,380,160,300,2
1,0,0,26.57,1,320,380,160,300,2
0,0,0,69.44,1,320,360,160,300,3
0,0,0,75.96,1,320,340,160,300,3
0,0,0,15.95,1,300,340,160,300,2
0,0,0,18.43,1,280,340,160,300,2
0,0,0,80.54,1,280,320,160,300,3
0,0,0,90,1,280,300,160,300,3
0,0,0,0,1,260,300,160,300,2
0,0,0,0,1,240,300,160,300,2
0,0,0,0,1,220,300,160,300,2
0,0,0,0,1,200,300,160,300,2
0,0,0,0,1,180,300,160,300,2
0,0,0,0,1,160,300,160,300,2
0,0,0,45,1,140,300,60,220,2
0,0,0,53.13,1,140,280,60,220,3
0,0,0,63.43,1,140,260,60,220,3
0,0,0,75.96,1,140,240,60,220,3
0,0,0,90,1,140,220,60,220,3
0,0,0,0,1,120,220,60,220,2
0,0,0,0,1,100,220,60,220,2
0,0,0,0,1,80,220,60,220,2
0,0,0,0,1,60,220,60,220,2
0,0,0,53.13,1,60,200,220,80,3
0,0,0,57.99,1,60,180,220,80,3
0,0,0,35.54,1,80,180,220,80,1
0,0,0,39.81,1,100,180,220,80,1
0,0,0,45,1,120,180,220,80,1
0,0,0,51.34,1,140,180,220,80,1
0,0,0,45,1,140,160,220,80,3
0,0,0,53.13,1,140,140,220,80,3
0,0,0,45,1,160,140,220,80,1
0,0,0,56.31,1,180,140,220,80,1
0,0,0,45,1,180,120,220,80,3
0,0,0,63.43,1,180,100,220,80,3
0,0,0,45,1,200,100,220,80,1
0,0,0,90,1,220,100,220,80,1
0,0,0,0,1,220,80,220,80,3
0,0,0,90,1,220,60,240,60,3
0,0,0,135,0,220,40,240,60,3
0,0,0,90,1,240,40,240,60,1
0,0,0,135,0,260,40,240,60,1
0,0,0,153.43,0,280,40,240,60,1
0,0,0,161.57,0,300,40,240,60,1
0,0,0,165.96,0,320,40,240,60,1
0,0,0,168.69,0,340,40,240,60,1
0,0,0,90,1,340,60,240,60,4
0,0,1,0,1,320,60,240,60,2
0,0,1,0,1,300,60,240,60,2
0,0,0,0,1,280,60,240,60,2
0,0,0,0,1,260,60,240,60,2
0,0,0,0,1,240,60,240,60,2
0,0,0,5.71,1,220,60,20,40,2
0,0,0,101.31,0,220,80,20,40,4
0,0,0,106.7,0,220,100,20,40,4
0,0,0,18.43,1,200,100,20,40,2
0,0,1,77.47,1,200,80,20,40,3
0,0,1,83.66,1,200,60,20,40,3
0,0,0,90,1,200,40,20,40,3
0,0,0,0,1,180,40,20,40,2
0,0,0,0,1,160,40,20,40,2
0,0,0,0,1,140,40,20,40,2
0,0,0,0,1,120,40,20,40,2
0,0,0,0,1,100,40,20,40,2
0,0,0,0,1,80,40,20,40,2
0,0,0,0,1,60,40,20,40,2
0,0,0,0,1,40,40,20,40,2
0,0,0,0,1,20,40,20,40,2
0,0,0,90,1,20,60,300,60,4
0,0,0,94.09,0,20,80,300,60,4
0,0,0,4.4,1,40,80,300,60,1
0,0,0,4.76,1,60,80,300,60,1
0,0,0,5.19,1,80,80,300,60,1
0,0,0,5.71,1,100,80,300,60,1
0,0,0,6.34,1,120,80,300,60,1
0,0,0,7.13,1,140,80,300,60,1
0,0,0,8.13,1,160,80,300,60,1
0,0,0,90,1,160,60,300,60,3
0,0,0,0,1,180,60,300,60,1
0,0,0,0,1,200,60,300,60,1
0,0,0,0,1,220,60,300,60,1
0,0,0,0,1,240,60,300,60,1
0,0,0,0,1,260,60,300,60,1
0,0,0,0,1,280,60,300,60,1
0,0,0,0,1,300,60,300,60,1
0,0,0,36.25,1,300,80,80,380,4
0,0,0,38.16,1,300,100,80,380,4
0,0,0,40.24,1,300,120,80,380,4
0,0,0,52.43,1,280,120,80,380,2
0,0,0,55.3,1,260,120,80,380,2
0,0,0,58.39,1,240,120,80,380,2
0,0,0,33.69,1,240,140,80,380,4
0,0,0,36.03,1,240,160,80,380,4
0,0,0,57.53,1,220,160,80,380,2
0,0,0,34.99,1,220,180,80,380,4
0,0,0,37.87,1,220,200,80,380,4
0,0,0,41.19,1,220,220,80,380,4
0,0,0,53.13,1,200,220,80,380,2
0,0,0,57.99,1,180,220,80,380,2
0,0,0,35.54,1,180,240,80,380,4
0,0,0,39.81,1,180,260,80,380,4
0,0,0,56.31,1,160,260,80,380,2
0,0,0,63.43,1,140,260,80,380,2
0,0,0,71.57,1,120,260,80,380,2
0,0,0,21.8,1,120,280,80,380,4
0,0,0,26.57,1,120,300,80,380,4
0,0,0,33.69,1,120,320,80,380,4
0,0,0,45,1,120,340,80,380,4
0,0,0,63.43,1,120,360,80,380,4
0,1,0,90,1,120,380,80,380,4
1,0,0,0,1,100,380,80,380,2
1,0,0,0,1,80,380,80,380,2
1,0,0,98.13,0,60,380,100,100,2
0,0,0,8.75,1,60,360,100,100,3
0,0,0,9.46,1,60,340,100,100,3
0,0,0,10.3,1,60,320,100,100,3
0,0,0,11.31,1,60,300,100,100,3
0,0,0,12.53,1,60,280,100,100,3
0,0,0,83.66,1,80,280,100,100,1
0,0,0,7.13,1,80,260,100,100,3
0,0,0,8.13,1,80,240,100,100,3
0,0,0,9.46,1,80,220,100,100,3
0,0,0,11.31,1,80,200,100,100,3
0,0,0,14.04,1,80,180,100,100,3
0,0,0,18.43,1,80,160,100,100,3
0,0,0,90,1,100,160,100,100,1
0,0,0,0,1,100,140,100,100,3
0,0,0,0,1,100,120,100,100,3
0,0,0,0,1,100,100,100,100,3
0,0,0,50.19,1,120,100,320,340,1
0,0,0,53.13,1,140,100,320,340,1
0,0,0,56.31,1,160,100,320,340,1
0,0,0,36.03,1,160,120,320,340,4
0,0,0,38.66,1,160,140,320,340,4
0,0,0,41.63,1,160,160,320,340,4
0,0,0,45,1,160,180,320,340,4
0,0,0,48.81,1,180,180,320,340,1
0,0,0,45,1,180,200,320,340,4
0,0,0,49.4,1,180,220,320,340,4
0,0,0,54.46,1,180,240,320,340,4
0,0,0,39.81,1,200,240,320,340,1
0,0,0,56.31,1,200,260,320,340,4
0,0,0,63.43,1,200,280,320,340,4
0,0,0,71.57,1,200,300,320,340,4
0,0,0,21.8,1,220,300,320,340,1
0,0,0,26.57,1,240,300,320,340,1
0,0,0,33.69,1,260,300,320,340,1
0,0,0,71.57,1,260,320,320,340,4
0,0,0,90,1,260,340,320,340,4
0,0,0,0,1,280,340,320,340,1
0,0,0,0,1,300,340,320,340,1
0,0,0,0,1,320,340,320,340,1
0,0,0,74.74,1,320,320,100,260,3
0,0,0,79.7,1,320,300,100,260,3
0,0,0,84.81,1,320,280,100,260,3
0,0,0,90,1,320,260,100,260,3
0,0,0,0,1,300,260,100,260,2
0,0,0,0,1,280,260,100,260,2
0,0,0,0,1,260,260,100,260,2
0,0,0,0,1,240,260,100,260,2
0,0,0,0,1,220,260,100,260,2
0,0,0,0,1,200,260,100,260,2
0,0,0,0,1,180,260,100,260,2
0,0,0,0,1,160,260,100,260,2
0,0,0,0,1,140,260,100,260,2
0,0,0,0,1,120,260,100,260,2
0,0,0,0,1,100,260,100,260,2
0,0,0,168.69,0,100,240,120,340,3
0,0,0,170.54,0,100,220,120,340,3
0,0,0,171.87,0,100,200,120,340,3
0,0,0,172.87,0,100,180,120,340,3
0,0,0,90,1,120,180,120,340,1
0,0,0,97.13,0,140,180,120,340,1
0,0,0,8.13,1,140,200,120,340,4
0,0,0,9.46,1,140,220,120,340,4
0,0,0,108.43,0,160,220,120,340,1
0,1,0,21.8,1,160,240,120,340,4
0,0,1,26.57,1,160,260,120,340,4
0,0,0,33.69,1,160,280,120,340,4
0,0,0,45,1,160,300,120,340,4
0,0,0,63.43,1,160,320,120,340,4
0,0,0,45,1,140,320,120,340,2
0,0,0,90,1,120,320,120,340,2
0,0,0,135,0,100,320,120,340,2
0,0,0,90,1,100,340,120,340,4
0,0,0,135,0,100,360,120,340,4
0,1,0,153.43,0,100,380,120,340,4
0,0,1,90,1,120,380,120,340,1
0,0,1,116.57,0,140,380,120,340,1
0,0,1,135,0,160,380,120,340,1
0,0,1,146.31,0,180,380,120,340,1
0,0,1,153.43,0,200,380,120,340,1
0,0,1,158.2,0,220,380,120,340,1
0,0,1,161.57,0,240,380,120,340,1
0,0,0,80.54,1,240,360,120,340,3
0,0,0,90,1,240,340,120,340,3
0,0,0,0,1,220,340,120,340,2
0,0,0,0,1,200,340,120,340,2
0,0,0,0,1,180,340,120,340,2
0,0,0,0,1,160,340,120,340,2
0,0,0,0,1,140,340,120,340,2
0,0,0,0,1,120,340,120,340,2
0,0,0,34.99,1,120,320,260,120,3
0,0,0,37.87,1,120,300,260,120,3
0,0,0,56.31,1,140,300,260,120,1
0,0,0,60.95,1,160,300,260,120,1
0,0,0,32.01,1,160,280,260,120,3
0,0,0,35.54,1,160,260,260,120,3
0,0,0,60.26,1,180,260,260,120,1
0,0,0,66.8,1,200,260,260,120,1
0,0,0,26.57,1,200,240,260,120,3
0,0,0,30.96,1,200,220,260,120,3
0,0,0,68.2,1,220,220,260,120,1
0,0,0,78.69,1,240,220,260,120,1
0,0,0,90,1,260,220,260,120,1
0,0,0,0,1,260,200,260,120,3
0,0,0,0,1,260,180,260,120,3
0,0,0,0,1,260,160,260,120,3
0,0,0,0,1,260,140,260,120,3
0,0,0,0,1,260,120,260,120,3
0,0,0,135,0,260,100,20,340,3
0,0,0,47.49,1,240,100,20,340,2
0,0,0,50.19,1,220,100,20,340,2
0,0,0,42.27,1,220,120,20,340,4
0,0,0,45,1,220,140,20,340,4
0,0,0,48.01,1,220,160,20,340,4
0,0,0,45,1,200,160,20,340,2
0,0,0,48.37,1,180,160,20,340,2
0,0,0,45,1,180,180,20,340,4
0,0,0,48.81,1,160,180,20,340,2
0,0,0,53.13,1,140,180,20,340,2
0,0,0,57.99,1,120,180,20,340,2
0,0,0,35.54,1,120,200,20,340,4
0,0,0,39.81,1,120,220,20,340,4
0,0,0,56.31,1,100,220,20,340,2
0,0,0,63.43,1,80,220,20,340,2
0,0,0,30.96,1,80,240,20,340,4
0,0,0,36.87,1,80,260,20,340,4
0,0,0,63.43,1,60,260,20,340,2
0,0,0,75.96,1,40,260,20,340,2
0,0,0,18.43,1,40,280,20,340,4
0,0,0,26.57,1,40,300,20,340,4
0,0,0,45,1,40,320,20,340,4
0,0,0,90,1,40,340,20,340,4
0,0,0,135,0,40,360,20,340,4
0,1,0,153.43,0,40,380,20,340,4
1,0,0,90,1,20,380,20,340,2
1,1,0,116.57,0,0,380,20,340,2
1,0,0,45,1,0,360,20,340,3
1,0,0,90,1,0,340,20,340,3
0,1,0,0,1,20,340,20,340,1
1,0,1,7.13,-1,40,340,200,320,1
0,0,0,77.01,1,140,60,200,320,1
0,0,0,81.25,1,160,60,200,320,1
0,0,0,85.6,1,180,60,200,320,1
0,0,0,90,1,200,60,200,320,1
0,0,0,0,1,200,80,200,320,4
0,0,0,0,1,200,100,200,320,4
0,0,0,0,1,200,120,200,320,4
0,0,0,0,1,200,140,200,320,4
0,0,0,0,1,200,160,200,320,4
0,0,0,0,1,200,180,200,320,4
0,0,0,0,1,200,200,200,320,4
0,0,0,0,1,200,220,200,320,4
0,0,0,0,1,200,240,200,320,4
0,0,0,0,1,200,260,200,320,4
0,0,0,0,1,200,280,200,320,4
0,0,0,0,1,200,300,200,320,4
0,0,0,0,1,200,320,200,320,4
0,0,0,8.13,1,180,320,40,340,2
0,0,0,9.46,1,160,320,40,340,2
0,0,0,11.31,1,140,320,40,340,2
0,0,0,14.04,1,120,320,40,340,2
0,0,0,90,1,120,340,40,340,4
0,0,0,0,1,100,340,40,340,2
0,0,0,0,1,80,340,40,340,2
0,0,0,0,1,60,340,40,340,2
0,0,0,0,1,40,340,40,340,2
0,0,0,29.74,1,40,320,200,40,3
0,0,1,63.43,1,60,320,200,40,1
0,0,0,66.8,1,80,320,200,40,1
0,0,0,70.35,1,100,320,200,40,1
0,0,0,21.04,1,100,300,200,40,3
0,0,0,22.62,1,100,280,200,40,3
0,0,0,24.44,1,100,260,200,40,3
0,0,0,70.02,1,120,260,200,40,1
0,0,0,74.74,1,140,260,200,40,1
0,0,0,16.7,1,140,240,200,40,3
0,0,0,18.43,1,140,220,200,40,3
0,0,0,20.56,1,140,200,200,40,3
0,0,0,75.96,1,160,200,200,40,1
0,0,0,15.95,1,160,180,200,40,3
0,0,0,18.43,1,160,160,200,40,3
0,0,0,80.54,1,180,160,200,40,1
0,0,0,90,1,200,160,200,40,1
0,0,0,0,1,200,140,200,40,3
0,0,0,0,1,200,120,200,40,3
0,0,0,0,1,200,100,200,40,3
0,0,0,0,1,200,80,200,40,3
0,0,0,0,1,200,60,200,40,3
0,0,0,0,1,200,40,200,40,3
0,0,0,153.43,0,180,40,380,140,2
0,0,0,155.56,0,160,40,380,140,2
0,0,0,70.02,1,160,60,380,140,4
0,0,0,74.74,1,160,80,380,140,4
0,0,0,16.7,1,180,80,380,140,1
0,0,0,18.43,1,200,80,380,140,1
0,0,0,77.47,1,200,100,380,140,4
0,0,0,83.66,1,200,120,380,140,4
0,0,0,7.13,1,220,120,380,140,1
0,0,0,8.13,1,240,120,380,140,1
0,0,0,9.46,1,260,120,380,140,1
0,0,0,11.31,1,280,120,380,140,1
0,0,0,14.04,1,300,120,380,140,1
0,0,0,18.43,1,320,120,380,140,1
0,0,0,26.57,1,340,120,380,140,1
0,0,0,45,1,360,120,380,140,1
0,1,0,90,1,380,120,380,140,1
1,0,0,0,1,380,140,380,140,4
1,0,0,150.26,0,380,160,300,20,4
1,0,0,153.43,0,380,180,300,20,4
0,0,0,69.44,1,360,180,300,20,2
0,0,0,75.96,1,340,180,300,20,2
0,0,0,15.95,1,340,160,300,20,3
0,0,0,18.43,1,340,140,300,20,3
0,0,0,21.8,1,340,120,300,20,3
0,0,0,26.57,1,340,100,300,20,3
0,0,0,33.69,1,340,80,300,20,3
0,0,0,45,1,340,60,300,20,3
0,0,0,63.43,1,340,40,300,20,3
0,0,0,90,1,340,20,300,20,3
0,0,0,0,1,320,20,300,20,2
0,0,0,0,1,300,20,300,20,2
0,0,0,6.34,1,280,20,100,40,2
0,0,0,90,1,280,40,100,40,4
0,0,0,96.34,0,280,60,100,40,4
0,0,0,7.13,1,260,60,100,40,2
0,0,0,8.13,1,240,60,100,40,2
0,0,0,9.46,1,220,60,100,40,2
0,0,0,90,1,220,40,100,40,3
0,0,0,0,1,200,40,100,40,2
0,0,0,0,1,180,40,100,40,2
0,0,0,0,1,160,40,100,40,2
0,0,0,0,1,140,40,100,40,2
0,0,0,0,1,120,40,100,40,2
0,0,0,0,1,100,40,100,40,2
0,0,0,7.59,1,100,60,140,360,4
0,0,0,8.13,1,100,80,140,360,4
0,0,0,8.75,1,100,100,140,360,4
0,0,0,9.46,1,100,120,140,360,4
0,0,0,10.3,1,100,140,140,360,4
0,0,0,84.81,1,120,140,140,360,1
0,0,0,5.71,1,120,160,140,360,4
0,0,0,6.34,1,120,180,140,360,4
0,0,0,7.13,1,120,200,140,360,4
0,0,0,8.13,1,120,220,140,360,4
0,0,0,9.46,1,120,240,140,360,4
0,0,0,90,1,140,240,140,360,1
0,0,0,0,1,140,260,140,360,4
0,0,0,0,1,140,280,140,360,4
0,0,0,0,1,140,300,140,360,4
0,0,0,0,1,140,320,140,360,4
0,0,0,0,1,140,340,140,360,4
0,0,0,0,1,140,360,140,360,4
