Left_B,Front_B,Right_B,Cosine_Angle,Collision,Head_x,Head_y,Food_x,Food_y,Sugg_Direction
0,0,0,163.61,0,120,360,220,20,4
0,1,0,164.48,0,120,380,220,20,4
0,0,0,165.26,-1,120,400,220,20,4
0,0,0,120.96,0,120,80,220,20,4
0,0,0,128.66,0,120,100,220,20,4
0,0,0,135.0,0,120,120,220,20,4
0,0,0,140.19,0,120,140,220,20,4
0,0,0,144.46,0,120,160,220,20,4
0,0,0,147.99,0,120,180,220,20,4
0,0,0,150.95,0,120,200,220,20,4
0,0,0,153.43,0,120,220,220,20,4
0,0,0,155.56,0,120,240,220,20,4
0,0,0,157.38,0,120,260,220,20,4
0,0,0,158.96,0,120,280,220,20,4
0,0,0,160.35,0,120,300,220,20,4
0,0,0,161.57,0,120,320,220,20,4
0,0,0,162.65,0,120,340,220,20,4
0,0,0,163.61,0,120,360,220,20,4
0,1,0,164.48,0,120,380,220,20,4
0,0,0,165.26,-1,120,400,220,20,4
0,0,0,120.96,0,120,80,220,20,4
0,0,0,128.66,0,120,100,220,20,4
0,0,0,135.0,0,120,120,220,20,4
0,0,0,140.19,0,120,140,220,20,4
0,0,0,144.46,0,120,160,220,20,4
0,0,0,147.99,0,120,180,220,20,4
0,0,0,150.95,0,120,200,220,20,4
0,0,0,49.4,1,140,60,260,200,1
0,0,0,54.46,1,160,60,260,200,1
0,0,0,153.43,0,120,220,220,20,4
0,0,0,60.26,1,180,60,260,200,1
0,0,0,66.8,1,200,60,260,200,1
0,0,0,74.05,1,220,60,260,200,1
0,0,0,81.87,1,240,60,260,200,1
0,0,0,90.0,1,260,60,260,200,1
0,0,0,98.13,0,280,60,260,200,1
0,0,0,105.95,0,300,60,260,200,1
0,0,0,155.56,0,120,240,220,20,4
0,0,0,113.2,0,320,60,260,200,1
0,0,0,119.74,0,340,60,260,200,1
0,0,0,125.54,0,360,60,260,200,1
0,1,0,130.6,0,380,60,260,200,1
0,0,0,157.38,0,120,260,220,20,4
0,0,0,135.0,-1,400,60,260,200,1
0,0,0,49.4,1,140,60,260,200,1
0,0,0,158.96,0,120,280,220,20,4
0,0,0,54.46,1,160,60,260,200,1
0,0,0,60.26,1,180,60,260,200,1
0,0,0,66.8,1,200,60,260,200,1
0,0,0,160.35,0,120,300,220,20,4
0,0,0,74.05,1,220,60,260,200,1
0,0,0,81.87,1,240,60,260,200,1
0,0,0,90.0,1,260,60,260,200,1
0,0,0,98.13,0,280,60,260,200,1
0,0,0,161.57,0,120,320,220,20,4
0,0,0,105.95,0,300,60,260,200,1
0,0,0,113.2,0,320,60,260,200,1
0,0,0,119.74,0,340,60,260,200,1
0,0,0,125.54,0,360,60,260,200,1
0,1,0,130.6,0,380,60,260,200,1
0,0,0,135.0,-1,400,60,260,200,1
0,0,0,49.4,1,140,60,260,200,1
0,0,0,54.46,1,160,60,260,200,1
0,0,0,128.66,0,140,60,60,160,1
0,0,0,135.0,0,160,60,60,160,1
0,0,0,140.19,0,180,60,60,160,1
0,0,0,144.46,0,200,60,60,160,1
0,0,0,147.99,0,220,60,60,160,1
0,0,0,150.95,0,240,60,60,160,1
0,0,0,153.43,0,260,60,60,160,1
0,0,0,155.56,0,280,60,60,160,1
0,0,0,157.38,0,300,60,60,160,1
0,0,0,158.96,0,320,60,60,160,1
0,0,0,160.35,0,340,60,60,160,1
0,0,0,161.57,0,360,60,60,160,1
0,1,0,162.65,0,380,60,60,160,1
0,0,0,163.61,-1,400,60,60,160,1
0,0,0,128.66,0,140,60,60,160,1
0,0,0,135.0,0,160,60,60,160,1
0,0,0,140.19,0,180,60,60,160,1
0,0,0,144.46,0,200,60,60,160,1
0,0,0,147.99,0,220,60,60,160,1
0,0,0,150.95,0,240,60,60,160,1
0,0,0,153.43,0,260,60,60,160,1
0,0,0,105.26,0,140,60,80,280,1
0,0,0,109.98,0,160,60,80,280,1
0,0,0,114.44,0,180,60,80,280,1
0,0,0,118.61,0,200,60,80,280,1
0,0,0,122.47,0,220,60,80,280,1
0,0,0,126.03,0,240,60,80,280,1
0,0,0,129.29,0,260,60,80,280,1
0,0,0,132.27,0,280,60,80,280,1
0,0,0,135.0,0,300,60,80,280,1
0,0,0,137.49,0,320,60,80,280,1
0,0,0,139.76,0,340,60,80,280,1
0,0,0,141.84,0,360,60,80,280,1
0,1,0,143.75,0,380,60,80,280,1
0,0,0,145.49,-1,400,60,80,280,1
0,0,0,105.26,0,140,60,80,280,1
0,0,0,109.98,0,160,60,80,280,1
0,0,0,114.44,0,180,60,80,280,1
0,0,0,118.61,0,200,60,80,280,1
0,0,0,122.47,0,220,60,80,280,1
0,0,0,126.03,0,240,60,80,280,1
0,0,0,129.29,0,260,60,80,280,1
0,0,0,132.27,0,280,60,80,280,1
0,0,0,135.0,0,300,60,80,280,1
0,0,0,137.49,0,320,60,80,280,1
0,0,0,139.76,0,340,60,80,280,1
0,0,0,141.84,0,360,60,80,280,1
0,1,0,143.75,0,380,60,80,280,1
0,0,0,145.49,-1,400,60,80,280,1
0,0,0,90.0,1,140,60,140,240,1
0,0,0,96.34,0,160,60,140,240,1
0,0,0,102.53,0,180,60,140,240,1
0,0,0,108.43,0,200,60,140,240,1
0,0,0,113.96,0,220,60,140,240,1
0,0,0,119.05,0,240,60,140,240,1
0,0,0,123.69,0,260,60,140,240,1
0,0,0,127.87,0,280,60,140,240,1
0,0,0,131.63,0,300,60,140,240,1
0,0,0,135.0,0,320,60,140,240,1
0,0,0,138.01,0,340,60,140,240,1
0,0,0,140.71,0,360,60,140,240,1
0,1,0,143.13,0,380,60,140,240,1
0,0,0,145.3,-1,400,60,140,240,1
0,0,0,63.43,1,140,60,180,140,1
0,0,0,75.96,1,160,60,180,140,1
0,0,0,90.0,1,180,60,180,140,1
0,0,0,104.04,0,200,60,180,140,1
0,0,0,116.57,0,220,60,180,140,1
0,0,0,126.87,0,240,60,180,140,1
0,0,0,135.0,0,260,60,180,140,1
0,0,0,141.34,0,280,60,180,140,1
0,0,0,146.31,0,300,60,180,140,1
0,0,0,150.26,0,320,60,180,140,1
0,0,0,153.43,0,340,60,180,140,1
0,0,0,156.04,0,360,60,180,140,1
0,1,0,158.2,0,380,60,180,140,1
0,0,0,160.02,-1,400,60,180,140,1
0,0,0,26.57,1,140,60,220,100,1
0,0,0,33.69,1,160,60,220,100,1
0,0,0,45.0,1,180,60,220,100,1
0,0,0,63.43,1,200,60,220,100,1
0,0,0,90.0,1,220,60,220,100,1
0,0,0,116.57,0,240,60,220,100,1
0,0,0,135.0,0,260,60,220,100,1
0,0,0,146.31,0,280,60,220,100,1
0,0,0,153.43,0,300,60,220,100,1
0,0,0,158.2,0,320,60,220,100,1
0,0,0,161.57,0,340,60,220,100,1
0,0,0,164.05,0,360,60,220,100,1
0,1,0,165.96,0,380,60,220,100,1
0,0,0,167.47,-1,400,60,220,100,1
0,0,0,26.57,1,140,60,220,100,1
0,0,0,0.0,1,140,60,300,60,1
0,0,0,0.0,1,160,60,300,60,1
0,0,0,0.0,1,180,60,300,60,1
0,0,0,0.0,1,200,60,300,60,1
0,0,0,0.0,1,220,60,300,60,1
0,0,0,0.0,1,240,60,300,60,1
0,0,0,0.0,1,260,60,300,60,1
0,0,0,0.0,1,280,60,300,60,1
0,0,0,0.0,1,300,60,300,60,1
0,0,0,73.3,1,320,60,380,260,1
0,0,0,78.69,1,340,60,380,260,1
0,0,0,84.29,1,360,60,380,260,1
0,1,0,90.0,1,380,60,380,260,1
0,0,0,95.71,-1,400,60,380,260,1
0,0,0,39.81,1,140,60,380,260,1
0,0,0,42.27,1,160,60,380,260,1
0,0,0,45.0,1,180,60,380,260,1
0,0,0,48.01,1,200,60,380,260,1
0,0,0,51.34,1,220,60,380,260,1
0,0,0,55.01,1,240,60,380,260,1
0,0,0,59.04,1,260,60,380,260,1
0,0,0,63.43,1,280,60,380,260,1
0,0,0,68.2,1,300,60,380,260,1
0,0,0,73.3,1,320,60,380,260,1
0,0,0,59.04,1,140,60,320,360,1
0,0,0,61.93,1,160,60,320,360,1
0,0,0,64.98,1,180,60,320,360,1
0,0,0,68.2,1,200,60,320,360,1
0,0,0,71.57,1,220,60,320,360,1
0,0,0,75.07,1,240,60,320,360,1
0,0,0,78.69,1,260,60,320,360,1
0,0,0,82.41,1,280,60,320,360,1
0,0,0,86.19,1,300,60,320,360,1
0,0,0,90.0,1,320,60,320,360,1
0,0,0,93.81,0,340,60,320,360,1
0,0,0,97.59,0,360,60,320,360,1
0,1,0,101.31,0,380,60,320,360,1
0,0,0,104.93,-1,400,60,320,360,1
0,0,0,47.49,1,140,60,360,300,1
0,0,0,50.19,1,160,60,360,300,1
0,0,0,53.13,1,180,60,360,300,1
0,0,0,56.31,1,200,60,360,300,1
0,0,0,59.74,1,220,60,360,300,1
0,0,0,63.43,1,240,60,360,300,1
0,0,0,67.38,1,260,60,360,300,1
0,0,0,71.57,1,280,60,360,300,1
0,0,0,75.96,1,300,60,360,300,1
0,0,0,80.54,1,320,60,360,300,1
0,0,0,85.24,1,340,60,360,300,1
0,0,0,90.0,1,360,60,360,300,1
0,1,0,94.76,0,380,60,360,300,1
0,0,0,99.46,-1,400,60,360,300,1
0,0,0,104.04,0,140,60,100,220,1
0,0,0,110.56,0,160,60,100,220,1
0,0,0,116.57,0,180,60,100,220,1
0,0,0,122.01,0,200,60,100,220,1
0,0,0,126.87,0,220,60,100,220,1
0,0,0,131.19,0,240,60,100,220,1
0,0,0,135.0,0,260,60,100,220,1
0,0,0,48.81,1,260,80,100,220,4
0,0,0,53.13,1,260,100,100,220,4
0,0,0,57.99,1,260,120,100,220,4
0,0,0,63.43,1,260,140,100,220,4
0,0,0,69.44,1,260,160,100,220,4
0,0,0,75.96,1,260,180,100,220,4
0,0,0,82.87,1,260,200,100,220,4
0,0,0,90.0,1,260,220,100,220,4
0,0,0,97.13,0,260,240,100,220,4
0,0,0,104.04,0,260,260,100,220,4
0,0,0,110.56,0,260,280,100,220,4
0,0,0,23.2,1,240,280,100,220,2
0,0,0,26.57,1,220,280,100,220,2
0,0,0,30.96,1,200,280,100,220,2
0,0,0,36.87,1,180,280,100,220,2
0,0,0,45.0,1,160,280,100,220,2
0,0,0,56.31,1,140,280,100,220,2
0,0,0,71.57,1,120,280,100,220,2
0,0,0,90.0,1,100,280,100,220,2
0,0,0,108.43,0,80,280,100,220,2
0,0,0,123.69,0,60,280,100,220,2
0,0,0,135.0,0,40,280,100,220,2
0,0,0,56.31,1,40,260,100,220,3
0,0,0,71.57,1,40,240,100,220,3
0,0,0,90.0,1,40,220,100,220,3
0,0,0,108.43,0,40,200,100,220,3
0,0,0,123.69,0,40,180,100,220,3
0,0,0,135.0,0,40,160,100,220,3
0,0,0,143.13,0,40,140,100,220,3
0,0,0,149.04,0,40,120,100,220,3
0,0,0,153.43,0,40,100,100,220,3
